t,x,theta,u
4.739,-0.00790176,0.000842109,-0.00965311
4.74,-0.00789381,0.000841262,-0.0096434
4.741,-0.00788587,0.000840416,-0.0096337
4.742,-0.00787794,0.00083957,-0.00962401
4.743,-0.00787001,0.000838725,-0.00961432
4.744,-0.00786209,0.000837881,-0.00960465
4.745,-0.00785418,0.000837038,-0.00959499
4.746,-0.00784628,0.000836196,-0.00958533
4.747,-0.00783839,0.000835355,-0.00957569
4.748,-0.0078305,0.000834515,-0.00956606
4.749,-0.00782263,0.000833675,-0.00955643
4.75,-0.00781476,0.000832836,-0.00954682
4.751,-0.00780689,0.000831998,-0.00953721
4.752,-0.00779904,0.000831161,-0.00952762
4.753,-0.00779119,0.000830325,-0.00951803
4.754,-0.00778336,0.000829489,-0.00950846
4.755,-0.00777553,0.000828655,-0.00949889
4.756,-0.0077677,0.000827821,-0.00948934
4.757,-0.00775989,0.000826988,-0.00947979
4.758,-0.00775208,0.000826156,-0.00947025
4.759,-0.00774428,0.000825325,-0.00946072
4.76,-0.00773649,0.000824495,-0.00945121
4.761,-0.00772871,0.000823665,-0.0094417
4.762,-0.00772093,0.000822836,-0.0094322
4.763,-0.00771317,0.000822008,-0.00942271
4.764,-0.00770541,0.000821181,-0.00941323
4.765,-0.00769766,0.000820355,-0.00940376
4.766,-0.00768991,0.00081953,-0.0093943
4.767,-0.00768218,0.000818705,-0.00938485
4.768,-0.00767445,0.000817882,-0.0093754
4.769,-0.00766673,0.000817059,-0.00936597
4.77,-0.00765901,0.000816237,-0.00935655
4.771,-0.00765131,0.000815415,-0.00934714
4.772,-0.00764361,0.000814595,-0.00933773
4.773,-0.00763592,0.000813775,-0.00932834
4.774,-0.00762824,0.000812957,-0.00931895
4.775,-0.00762057,0.000812139,-0.00930958
4.776,-0.0076129,0.000811322,-0.00930021
4.777,-0.00760524,0.000810505,-0.00929086
4.778,-0.00759759,0.00080969,-0.00928151
4.779,-0.00758995,0.000808875,-0.00927217
4.78,-0.00758231,0.000808061,-0.00926284
4.781,-0.00757468,0.000807248,-0.00925352
4.782,-0.00756706,0.000806436,-0.00924421
4.783,-0.00755945,0.000805625,-0.00923491
4.784,-0.00755184,0.000804814,-0.00922562
4.785,-0.00754425,0.000804004,-0.00921634
4.786,-0.00753666,0.000803195,-0.00920707
4.787,-0.00752907,0.000802387,-0.00919781
4.788,-0.0075215,0.00080158,-0.00918855
4.789,-0.00751393,0.000800774,-0.00917931
4.79,-0.00750637,0.000799968,-0.00917007
4.791,-0.00749882,0.000799163,-0.00916085
4.792,-0.00749128,0.000798359,-0.00915163
4.793,-0.00748374,0.000797556,-0.00914242
4.794,-0.00747621,0.000796753,-0.00913323
4.795,-0.00746869,0.000795952,-0.00912404
4.796,-0.00746118,0.000795151,-0.00911486
4.797,-0.00745367,0.000794351,-0.00910569
4.798,-0.00744617,0.000793552,-0.00909653
4.799,-0.00743868,0.000792753,-0.00908737
4.8,-0.0074312,0.000791955,-0.00907823
4.801,-0.00742372,0.000791159,-0.0090691
4.802,-0.00741626,0.000790363,-0.00905997
4.803,-0.00740879,0.000789567,-0.00905086
4.804,-0.00740134,0.000788773,-0.00904175
4.805,-0.0073939,0.000787979,-0.00903266
4.806,-0.00738646,0.000787187,-0.00902357
4.807,-0.00737903,0.000786395,-0.00901449
4.808,-0.0073716,0.000785603,-0.00900542
4.809,-0.00736419,0.000784813,-0.00899636
4.81,-0.00735678,0.000784023,-0.00898731
4.811,-0.00734938,0.000783235,-0.00897827
4.812,-0.00734198,0.000782446,-0.00896924
4.813,-0.0073346,0.000781659,-0.00896021
4.814,-0.00732722,0.000780873,-0.0089512
4.815,-0.00731985,0.000780087,-0.00894219
4.816,-0.00731248,0.000779302,-0.0089332
4.817,-0.00730513,0.000778518,-0.00892421
4.818,-0.00729778,0.000777735,-0.00891523
4.819,-0.00729044,0.000776952,-0.00890626
4.82,-0.0072831,0.000776171,-0.0088973
4.821,-0.00727577,0.00077539,-0.00888835
4.822,-0.00726845,0.00077461,-0.00887941
4.823,-0.00726114,0.00077383,-0.00887047
4.824,-0.00725384,0.000773052,-0.00886155
4.825,-0.00724654,0.000772274,-0.00885264
4.826,-0.00723925,0.000771497,-0.00884373
4.827,-0.00723197,0.000770721,-0.00883483
4.828,-0.00722469,0.000769945,-0.00882594
4.829,-0.00721742,0.000769171,-0.00881706
4.83,-0.00721016,0.000768397,-0.00880819
4.831,-0.00720291,0.000767624,-0.00879933
4.832,-0.00719566,0.000766851,-0.00879048
4.833,-0.00718842,0.00076608,-0.00878164
4.834,-0.00718119,0.000765309,-0.0087728
4.835,-0.00717397,0.000764539,-0.00876397
4.836,-0.00716675,0.00076377,-0.00875516
4.837,-0.00715954,0.000763001,-0.00874635
4.838,-0.00715234,0.000762233,-0.00873755
4.839,-0.00714514,0.000761467,-0.00872876
4.84,-0.00713795,0.0007607,-0.00871998
4.841,-0.00713077,0.000759935,-0.0087112
4.842,-0.0071236,0.00075917,-0.00870244
4.843,-0.00711643,0.000758407,-0.00869369
4.844,-0.00710927,0.000757644,-0.00868494
4.845,-0.00710212,0.000756881,-0.0086762
4.846,-0.00709498,0.00075612,-0.00866747
4.847,-0.00708784,0.000755359,-0.00865875
4.848,-0.00708071,0.000754599,-0.00865004
4.849,-0.00707359,0.00075384,-0.00864134
4.85,-0.00706647,0.000753081,-0.00863264
4.851,-0.00705936,0.000752324,-0.00862396
4.852,-0.00705226,0.000751567,-0.00861528
4.853,-0.00704516,0.000750811,-0.00860662
4.854,-0.00703808,0.000750055,-0.00859796
4.855,-0.007031,0.0007493,-0.00858931
4.856,-0.00702392,0.000748547,-0.00858067
4.857,-0.00701686,0.000747793,-0.00857203
4.858,-0.0070098,0.000747041,-0.00856341
4.859,-0.00700275,0.000746289,-0.00855479
4.86,-0.0069957,0.000745539,-0.00854619
4.861,-0.00698866,0.000744788,-0.00853759
4.862,-0.00698163,0.000744039,-0.008529
4.863,-0.00697461,0.00074329,-0.00852042
4.864,-0.00696759,0.000742543,-0.00851185
4.865,-0.00696058,0.000741796,-0.00850328
4.866,-0.00695358,0.000741049,-0.00849473
4.867,-0.00694658,0.000740304,-0.00848618
4.868,-0.0069396,0.000739559,-0.00847764
4.869,-0.00693261,0.000738815,-0.00846912
4.87,-0.00692564,0.000738071,-0.00846059
4.871,-0.00691867,0.000737329,-0.00845208
4.872,-0.00691171,0.000736587,-0.00844358
4.873,-0.00690476,0.000735846,-0.00843508
4.874,-0.00689781,0.000735105,-0.0084266
4.875,-0.00689087,0.000734366,-0.00841812
4.876,-0.00688394,0.000733627,-0.00840965
4.877,-0.00687702,0.000732889,-0.00840119
4.878,-0.0068701,0.000732151,-0.00839274
4.879,-0.00686319,0.000731415,-0.0083843
4.88,-0.00685628,0.000730679,-0.00837586
4.881,-0.00684938,0.000729944,-0.00836743
4.882,-0.00684249,0.000729209,-0.00835902
4.883,-0.00683561,0.000728476,-0.00835061
4.884,-0.00682873,0.000727743,-0.0083422
4.885,-0.00682186,0.00072701,-0.00833381
4.886,-0.006815,0.000726279,-0.00832543
4.887,-0.00680814,0.000725548,-0.00831705
4.888,-0.0068013,0.000724818,-0.00830868
4.889,-0.00679445,0.000724089,-0.00830032
4.89,-0.00678762,0.00072336,-0.00829197
4.891,-0.00678079,0.000722633,-0.00828363
4.892,-0.00677397,0.000721906,-0.0082753
4.893,-0.00676715,0.000721179,-0.00826697
4.894,-0.00676035,0.000720454,-0.00825866
4.895,-0.00675354,0.000719729,-0.00825035
4.896,-0.00674675,0.000719005,-0.00824205
4.897,-0.00673996,0.000718281,-0.00823375
4.898,-0.00673318,0.000717558,-0.00822547
4.899,-0.00672641,0.000716836,-0.00821719
4.9,-0.00671964,0.000716115,-0.00820893
4.901,-0.00671288,0.000715395,-0.00820067
4.902,-0.00670613,0.000714675,-0.00819242
4.903,-0.00669938,0.000713956,-0.00818418
4.904,-0.00669264,0.000713238,-0.00817594
4.905,-0.00668591,0.00071252,-0.00816772
4.906,-0.00667918,0.000711803,-0.0081595
4.907,-0.00667246,0.000711087,-0.00815129
4.908,-0.00666575,0.000710371,-0.00814309
4.909,-0.00665905,0.000709657,-0.0081349
4.91,-0.00665235,0.000708943,-0.00812671
4.911,-0.00664565,0.000708229,-0.00811854
4.912,-0.00663897,0.000707517,-0.00811037
4.913,-0.00663229,0.000706805,-0.00810221
4.914,-0.00662562,0.000706094,-0.00809406
4.915,-0.00661895,0.000705383,-0.00808592
4.916,-0.00661229,0.000704674,-0.00807778
4.917,-0.00660564,0.000703965,-0.00806965
4.918,-0.006599,0.000703256,-0.00806154
4.919,-0.00659236,0.000702549,-0.00805343
4.92,-0.00658572,0.000701842,-0.00804532
4.921,-0.0065791,0.000701136,-0.00803723
4.922,-0.00657248,0.00070043,-0.00802914
4.923,-0.00656587,0.000699726,-0.00802106
4.924,-0.00655926,0.000699022,-0.008013
4.925,-0.00655266,0.000698318,-0.00800493
4.926,-0.00654607,0.000697616,-0.00799688
4.927,-0.00653949,0.000696914,-0.00798883
4.928,-0.00653291,0.000696213,-0.0079808
4.929,-0.00652634,0.000695512,-0.00797277
4.93,-0.00651977,0.000694812,-0.00796475
4.931,-0.00651321,0.000694113,-0.00795673
4.932,-0.00650666,0.000693415,-0.00794873
4.933,-0.00650011,0.000692717,-0.00794073
4.934,-0.00649357,0.00069202,-0.00793274
4.935,-0.00648704,0.000691324,-0.00792476
4.936,-0.00648052,0.000690628,-0.00791679
4.937,-0.006474,0.000689933,-0.00790882
4.938,-0.00646748,0.000689239,-0.00790087
4.939,-0.00646098,0.000688546,-0.00789292
4.94,-0.00645448,0.000687853,-0.00788498
4.941,-0.00644798,0.000687161,-0.00787705
4.942,-0.0064415,0.00068647,-0.00786912
4.943,-0.00643502,0.000685779,-0.0078612
4.944,-0.00642854,0.000685089,-0.00785329
4.945,-0.00642208,0.0006844,-0.00784539
4.946,-0.00641561,0.000683711,-0.0078375
4.947,-0.00640916,0.000683023,-0.00782962
4.948,-0.00640271,0.000682336,-0.00782174
4.949,-0.00639627,0.000681649,-0.00781387
4.95,-0.00638984,0.000680964,-0.00780601
4.951,-0.00638341,0.000680278,-0.00779815
4.952,-0.00637699,0.000679594,-0.00779031
4.953,-0.00637057,0.00067891,-0.00778247
4.954,-0.00636416,0.000678227,-0.00777464
4.955,-0.00635776,0.000677545,-0.00776682
4.956,-0.00635136,0.000676863,-0.00775901
4.957,-0.00634497,0.000676182,-0.0077512
4.958,-0.00633859,0.000675502,-0.0077434
4.959,-0.00633221,0.000674822,-0.00773561
4.96,-0.00632584,0.000674143,-0.00772783
4.961,-0.00631948,0.000673465,-0.00772005
4.962,-0.00631312,0.000672787,-0.00771229
4.963,-0.00630677,0.00067211,-0.00770453
4.964,-0.00630043,0.000671434,-0.00769678
4.965,-0.00629409,0.000670758,-0.00768903
4.966,-0.00628776,0.000670083,-0.0076813
4.967,-0.00628143,0.000669409,-0.00767357
4.968,-0.00627511,0.000668736,-0.00766585
4.969,-0.0062688,0.000668063,-0.00765814
4.97,-0.00626249,0.000667391,-0.00765043
4.971,-0.00625619,0.000666719,-0.00764274
4.972,-0.0062499,0.000666048,-0.00763505
4.973,-0.00624361,0.000665378,-0.00762737
4.974,-0.00623733,0.000664709,-0.00761969
4.975,-0.00623106,0.00066404,-0.00761203
4.976,-0.00622479,0.000663372,-0.00760437
4.977,-0.00621853,0.000662704,-0.00759672
4.978,-0.00621227,0.000662038,-0.00758907
4.979,-0.00620602,0.000661372,-0.00758144
4.98,-0.00619978,0.000660706,-0.00757381
4.981,-0.00619354,0.000660041,-0.00756619
4.982,-0.00618731,0.000659377,-0.00755858
4.983,-0.00618108,0.000658714,-0.00755098
4.984,-0.00617487,0.000658051,-0.00754338
4.985,-0.00616865,0.000657389,-0.00753579
4.986,-0.00616245,0.000656728,-0.00752821
4.987,-0.00615625,0.000656067,-0.00752063
4.988,-0.00615006,0.000655407,-0.00751307
4.989,-0.00614387,0.000654747,-0.00750551
4.99,-0.00613769,0.000654089,-0.00749796
4.991,-0.00613151,0.00065343,-0.00749042
4.992,-0.00612534,0.000652773,-0.00748288
4.993,-0.00611918,0.000652116,-0.00747535
4.994,-0.00611303,0.00065146,-0.00746783
4.995,-0.00610688,0.000650805,-0.00746032
4.996,-0.00610073,0.00065015,-0.00745281
4.997,-0.0060946,0.000649496,-0.00744531
4.998,-0.00608846,0.000648842,-0.00743782
4.999,-0.00608234,0.000648189,-0.00743034
5,-0.00607622,0.000647537,-0.00742287
5.001,-0.00607011,0.000646886,-0.0074154
5.002,-0.006064,0.000646235,-0.00740794
5.003,-0.0060579,0.000645585,-0.00740048
5.004,-0.00605181,0.000644935,-0.00739304
5.005,-0.00604572,0.000644286,-0.0073856
5.006,-0.00603964,0.000643638,-0.00737817
5.007,-0.00603356,0.00064299,-0.00737075
5.008,-0.00602749,0.000642343,-0.00736333
5.009,-0.00602143,0.000641697,-0.00735592
5.01,-0.00601537,0.000641051,-0.00734852
5.011,-0.00600932,0.000640406,-0.00734113
5.012,-0.00600327,0.000639762,-0.00733374
5.013,-0.00599723,0.000639118,-0.00732637
5.014,-0.0059912,0.000638475,-0.007319
5.015,-0.00598517,0.000637833,-0.00731163
5.016,-0.00597915,0.000637191,-0.00730428
5.017,-0.00597314,0.00063655,-0.00729693
5.018,-0.00596713,0.00063591,-0.00728959
5.019,-0.00596112,0.00063527,-0.00728225
5.02,-0.00595513,0.000634631,-0.00727493
5.021,-0.00594914,0.000633992,-0.00726761
5.022,-0.00594315,0.000633354,-0.0072603
5.023,-0.00593717,0.000632717,-0.00725299
5.024,-0.0059312,0.00063208,-0.00724569
5.025,-0.00592523,0.000631444,-0.0072384
5.026,-0.00591927,0.000630809,-0.00723112
5.027,-0.00591332,0.000630174,-0.00722385
5.028,-0.00590737,0.00062954,-0.00721658
5.029,-0.00590143,0.000628907,-0.00720932
5.03,-0.00589549,0.000628274,-0.00720207
5.031,-0.00588956,0.000627642,-0.00719482
5.032,-0.00588363,0.00062701,-0.00718758
5.033,-0.00587771,0.00062638,-0.00718035
5.034,-0.0058718,0.000625749,-0.00717313
5.035,-0.00586589,0.00062512,-0.00716591
5.036,-0.00585999,0.000624491,-0.0071587
5.037,-0.0058541,0.000623862,-0.0071515
5.038,-0.00584821,0.000623235,-0.0071443
5.039,-0.00584232,0.000622608,-0.00713712
5.04,-0.00583645,0.000621981,-0.00712994
5.041,-0.00583058,0.000621355,-0.00712276
5.042,-0.00582471,0.00062073,-0.0071156
5.043,-0.00581885,0.000620106,-0.00710844
5.044,-0.005813,0.000619482,-0.00710129
5.045,-0.00580715,0.000618858,-0.00709414
5.046,-0.00580131,0.000618236,-0.007087
5.047,-0.00579547,0.000617614,-0.00707987
5.048,-0.00578964,0.000616992,-0.00707275
5.049,-0.00578382,0.000616372,-0.00706564
5.05,-0.005778,0.000615751,-0.00705853
5.051,-0.00577218,0.000615132,-0.00705143
5.052,-0.00576638,0.000614513,-0.00704433
5.053,-0.00576058,0.000613895,-0.00703724
5.054,-0.00575478,0.000613277,-0.00703017
5.055,-0.00574899,0.00061266,-0.00702309
5.056,-0.00574321,0.000612043,-0.00701603
5.057,-0.00573743,0.000611428,-0.00700897
5.058,-0.00573166,0.000610812,-0.00700192
5.059,-0.00572589,0.000610198,-0.00699487
5.06,-0.00572013,0.000609584,-0.00698783
5.061,-0.00571438,0.000608971,-0.0069808
5.062,-0.00570863,0.000608358,-0.00697378
5.063,-0.00570289,0.000607746,-0.00696677
5.064,-0.00569715,0.000607134,-0.00695976
5.065,-0.00569142,0.000606523,-0.00695275
5.066,-0.00568569,0.000605913,-0.00694576
5.067,-0.00567997,0.000605304,-0.00693877
5.068,-0.00567426,0.000604695,-0.00693179
5.069,-0.00566855,0.000604086,-0.00692482
5.07,-0.00566285,0.000603478,-0.00691785
5.071,-0.00565715,0.000602871,-0.00691089
5.072,-0.00565146,0.000602265,-0.00690394
5.073,-0.00564577,0.000601659,-0.00689699
5.074,-0.00564009,0.000601053,-0.00689005
5.075,-0.00563442,0.000600448,-0.00688312
5.076,-0.00562875,0.000599844,-0.0068762
5.077,-0.00562309,0.000599241,-0.00686928
5.078,-0.00561743,0.000598638,-0.00686237
5.079,-0.00561178,0.000598036,-0.00685546
5.08,-0.00560614,0.000597434,-0.00684857
5.081,-0.0056005,0.000596833,-0.00684168
5.082,-0.00559486,0.000596232,-0.00683479
5.083,-0.00558923,0.000595632,-0.00682792
5.084,-0.00558361,0.000595033,-0.00682105
5.085,-0.00557799,0.000594434,-0.00681418
5.086,-0.00557238,0.000593836,-0.00680733
5.087,-0.00556678,0.000593239,-0.00680048
5.088,-0.00556118,0.000592642,-0.00679364
5.089,-0.00555558,0.000592046,-0.0067868
5.09,-0.00554999,0.00059145,-0.00677998
5.091,-0.00554441,0.000590855,-0.00677315
5.092,-0.00553883,0.00059026,-0.00676634
5.093,-0.00553326,0.000589666,-0.00675953
5.094,-0.00552769,0.000589073,-0.00675273
5.095,-0.00552213,0.00058848,-0.00674594
5.096,-0.00551658,0.000587888,-0.00673915
5.097,-0.00551103,0.000587297,-0.00673237
5.098,-0.00550548,0.000586706,-0.0067256
5.099,-0.00549994,0.000586116,-0.00671883
5.1,-0.00549441,0.000585526,-0.00671207
5.101,-0.00548888,0.000584937,-0.00670532
5.102,-0.00548336,0.000584348,-0.00669857
5.103,-0.00547785,0.00058376,-0.00669183
5.104,-0.00547234,0.000583173,-0.0066851
5.105,-0.00546683,0.000582586,-0.00667838
5.106,-0.00546133,0.000582,-0.00667166
5.107,-0.00545584,0.000581414,-0.00666495
5.108,-0.00545035,0.000580829,-0.00665824
5.109,-0.00544486,0.000580245,-0.00665154
5.11,-0.00543939,0.000579661,-0.00664485
5.111,-0.00543391,0.000579078,-0.00663816
5.112,-0.00542845,0.000578495,-0.00663149
5.113,-0.00542299,0.000577913,-0.00662481
5.114,-0.00541753,0.000577332,-0.00661815
5.115,-0.00541208,0.000576751,-0.00661149
5.116,-0.00540664,0.00057617,-0.00660484
5.117,-0.0054012,0.000575591,-0.00659819
5.118,-0.00539576,0.000575012,-0.00659156
5.119,-0.00539034,0.000574433,-0.00658492
5.12,-0.00538491,0.000573855,-0.0065783
5.121,-0.0053795,0.000573278,-0.00657168
5.122,-0.00537408,0.000572701,-0.00656507
5.123,-0.00536868,0.000572125,-0.00655847
5.124,-0.00536328,0.000571549,-0.00655187
5.125,-0.00535788,0.000570974,-0.00654528
5.126,-0.00535249,0.000570399,-0.00653869
5.127,-0.00534711,0.000569826,-0.00653211
5.128,-0.00534173,0.000569252,-0.00652554
5.129,-0.00533635,0.000568679,-0.00651898
5.13,-0.00533099,0.000568107,-0.00651242
5.131,-0.00532562,0.000567536,-0.00650586
5.132,-0.00532027,0.000566965,-0.00649932
5.133,-0.00531491,0.000566394,-0.00649278
5.134,-0.00530957,0.000565824,-0.00648625
5.135,-0.00530422,0.000565255,-0.00647972
5.136,-0.00529889,0.000564686,-0.0064732
5.137,-0.00529356,0.000564118,-0.00646669
5.138,-0.00528823,0.00056355,-0.00646019
5.139,-0.00528291,0.000562983,-0.00645369
5.14,-0.0052776,0.000562417,-0.00644719
5.141,-0.00527229,0.000561851,-0.00644071
5.142,-0.00526698,0.000561286,-0.00643423
5.143,-0.00526169,0.000560721,-0.00642775
5.144,-0.00525639,0.000560157,-0.00642129
5.145,-0.00525111,0.000559593,-0.00641483
5.146,-0.00524582,0.00055903,-0.00640837
5.147,-0.00524055,0.000558468,-0.00640193
5.148,-0.00523527,0.000557906,-0.00639549
5.149,-0.00523001,0.000557345,-0.00638905
5.15,-0.00522475,0.000556784,-0.00638262
5.151,-0.00521949,0.000556224,-0.0063762
5.152,-0.00521424,0.000555664,-0.00636979
5.153,-0.00520899,0.000555105,-0.00636338
5.154,-0.00520375,0.000554546,-0.00635698
5.155,-0.00519852,0.000553988,-0.00635058
5.156,-0.00519329,0.000553431,-0.00634419
5.157,-0.00518806,0.000552874,-0.00633781
5.158,-0.00518284,0.000552318,-0.00633143
5.159,-0.00517763,0.000551762,-0.00632506
5.16,-0.00517242,0.000551207,-0.0063187
5.161,-0.00516722,0.000550652,-0.00631234
5.162,-0.00516202,0.000550098,-0.00630599
5.163,-0.00515683,0.000549545,-0.00629965
5.164,-0.00515164,0.000548992,-0.00629331
5.165,-0.00514646,0.000548439,-0.00628698
5.166,-0.00514128,0.000547888,-0.00628065
5.167,-0.00513611,0.000547336,-0.00627433
5.168,-0.00513094,0.000546786,-0.00626802
5.169,-0.00512578,0.000546235,-0.00626172
5.17,-0.00512062,0.000545686,-0.00625542
5.171,-0.00511547,0.000545137,-0.00624912
5.172,-0.00511032,0.000544588,-0.00624284
5.173,-0.00510518,0.00054404,-0.00623656
5.174,-0.00510005,0.000543493,-0.00623028
5.175,-0.00509492,0.000542946,-0.00622401
5.176,-0.00508979,0.0005424,-0.00621775
5.177,-0.00508467,0.000541854,-0.0062115
5.178,-0.00507956,0.000541309,-0.00620525
5.179,-0.00507445,0.000540764,-0.006199
5.18,-0.00506934,0.00054022,-0.00619277
5.181,-0.00506424,0.000539677,-0.00618654
5.182,-0.00505915,0.000539134,-0.00618031
5.183,-0.00505406,0.000538591,-0.00617409
5.184,-0.00504897,0.000538049,-0.00616788
5.185,-0.00504389,0.000537508,-0.00616168
5.186,-0.00503882,0.000536967,-0.00615548
5.187,-0.00503375,0.000536427,-0.00614929
5.188,-0.00502869,0.000535887,-0.0061431
5.189,-0.00502363,0.000535348,-0.00613692
5.19,-0.00501857,0.000534809,-0.00613074
5.191,-0.00501352,0.000534271,-0.00612458
5.192,-0.00500848,0.000533734,-0.00611841
5.193,-0.00500344,0.000533196,-0.00611226
5.194,-0.00499841,0.00053266,-0.00610611
5.195,-0.00499338,0.000532124,-0.00609997
5.196,-0.00498836,0.000531589,-0.00609383
5.197,-0.00498334,0.000531054,-0.0060877
5.198,-0.00497833,0.000530519,-0.00608157
5.199,-0.00497332,0.000529986,-0.00607546
5.2,-0.00496831,0.000529452,-0.00606934
5.201,-0.00496332,0.00052892,-0.00606324
5.202,-0.00495832,0.000528388,-0.00605714
5.203,-0.00495334,0.000527856,-0.00605104
5.204,-0.00494835,0.000527325,-0.00604496
5.205,-0.00494337,0.000526794,-0.00603887
5.206,-0.0049384,0.000526264,-0.0060328
5.207,-0.00493343,0.000525735,-0.00602673
5.208,-0.00492847,0.000525206,-0.00602067
5.209,-0.00492351,0.000524677,-0.00601461
5.21,-0.00491856,0.000524149,-0.00600856
5.211,-0.00491361,0.000523622,-0.00600251
5.212,-0.00490867,0.000523095,-0.00599647
5.213,-0.00490373,0.000522569,-0.00599044
5.214,-0.0048988,0.000522043,-0.00598441
5.215,-0.00489387,0.000521518,-0.00597839
5.216,-0.00488895,0.000520993,-0.00597238
5.217,-0.00488403,0.000520469,-0.00596637
5.218,-0.00487911,0.000519945,-0.00596037
5.219,-0.00487421,0.000519422,-0.00595437
5.22,-0.0048693,0.000518899,-0.00594838
5.221,-0.0048644,0.000518377,-0.0059424
5.222,-0.00485951,0.000517856,-0.00593642
5.223,-0.00485462,0.000517335,-0.00593045
5.224,-0.00484974,0.000516814,-0.00592448
5.225,-0.00484486,0.000516294,-0.00591852
5.226,-0.00483999,0.000515775,-0.00591256
5.227,-0.00483512,0.000515256,-0.00590662
5.228,-0.00483025,0.000514737,-0.00590067
5.229,-0.00482539,0.000514219,-0.00589474
5.23,-0.00482054,0.000513702,-0.00588881
5.231,-0.00481569,0.000513185,-0.00588288
5.232,-0.00481084,0.000512669,-0.00587696
5.233,-0.004806,0.000512153,-0.00587105
5.234,-0.00480117,0.000511637,-0.00586514
5.235,-0.00479634,0.000511123,-0.00585924
5.236,-0.00479151,0.000510608,-0.00585335
5.237,-0.00478669,0.000510095,-0.00584746
5.238,-0.00478188,0.000509581,-0.00584158
5.239,-0.00477707,0.000509069,-0.0058357
5.24,-0.00477226,0.000508556,-0.00582983
5.241,-0.00476746,0.000508045,-0.00582396
5.242,-0.00476267,0.000507534,-0.0058181
5.243,-0.00475787,0.000507023,-0.00581225
5.244,-0.00475309,0.000506513,-0.0058064
5.245,-0.00474831,0.000506003,-0.00580056
5.246,-0.00474353,0.000505494,-0.00579473
5.247,-0.00473876,0.000504985,-0.0057889
5.248,-0.00473399,0.000504477,-0.00578307
5.249,-0.00472923,0.00050397,-0.00577725
5.25,-0.00472447,0.000503463,-0.00577144
5.251,-0.00471972,0.000502956,-0.00576563
5.252,-0.00471497,0.00050245,-0.00575983
5.253,-0.00471023,0.000501944,-0.00575404
5.254,-0.00470549,0.000501439,-0.00574825
5.255,-0.00470075,0.000500935,-0.00574247
5.256,-0.00469603,0.000500431,-0.00573669
5.257,-0.0046913,0.000499927,-0.00573092
5.258,-0.00468658,0.000499424,-0.00572515
5.259,-0.00468187,0.000498922,-0.00571939
5.26,-0.00467716,0.00049842,-0.00571364
5.261,-0.00467245,0.000497918,-0.00570789
5.262,-0.00466775,0.000497417,-0.00570215
5.263,-0.00466306,0.000496917,-0.00569641
5.264,-0.00465837,0.000496417,-0.00569068
5.265,-0.00465368,0.000495917,-0.00568495
5.266,-0.004649,0.000495418,-0.00567924
5.267,-0.00464432,0.00049492,-0.00567352
5.268,-0.00463965,0.000494422,-0.00566781
5.269,-0.00463498,0.000493924,-0.00566211
5.27,-0.00463032,0.000493427,-0.00565642
5.271,-0.00462566,0.000492931,-0.00565072
5.272,-0.00462101,0.000492435,-0.00564504
5.273,-0.00461636,0.000491939,-0.00563936
5.274,-0.00461171,0.000491445,-0.00563369
5.275,-0.00460707,0.00049095,-0.00562802
5.276,-0.00460244,0.000490456,-0.00562236
5.277,-0.00459781,0.000489963,-0.0056167
5.278,-0.00459318,0.00048947,-0.00561105
5.279,-0.00458856,0.000488977,-0.0056054
5.28,-0.00458395,0.000488485,-0.00559976
5.281,-0.00457934,0.000487994,-0.00559413
5.282,-0.00457473,0.000487503,-0.0055885
5.283,-0.00457013,0.000487012,-0.00558288
5.284,-0.00456553,0.000486522,-0.00557726
5.285,-0.00456094,0.000486033,-0.00557165
5.286,-0.00455635,0.000485543,-0.00556605
5.287,-0.00455177,0.000485055,-0.00556045
5.288,-0.00454719,0.000484567,-0.00555485
5.289,-0.00454261,0.000484079,-0.00554926
5.29,-0.00453804,0.000483592,-0.00554368
5.291,-0.00453348,0.000483106,-0.0055381
5.292,-0.00452892,0.00048262,-0.00553253
5.293,-0.00452436,0.000482134,-0.00552697
5.294,-0.00451981,0.000481649,-0.00552141
5.295,-0.00451526,0.000481164,-0.00551585
5.296,-0.00451072,0.00048068,-0.0055103
5.297,-0.00450618,0.000480196,-0.00550476
5.298,-0.00450165,0.000479713,-0.00549922
5.299,-0.00449712,0.000479231,-0.00549369
5.3,-0.0044926,0.000478748,-0.00548816
5.301,-0.00448808,0.000478267,-0.00548264
5.302,-0.00448356,0.000477785,-0.00547712
5.303,-0.00447905,0.000477305,-0.00547161
5.304,-0.00447455,0.000476825,-0.00546611
5.305,-0.00447004,0.000476345,-0.00546061
5.306,-0.00446555,0.000475865,-0.00545511
5.307,-0.00446105,0.000475387,-0.00544963
5.308,-0.00445657,0.000474908,-0.00544414
5.309,-0.00445208,0.00047443,-0.00543867
5.31,-0.0044476,0.000473953,-0.00543319
5.311,-0.00444313,0.000473476,-0.00542773
5.312,-0.00443866,0.000473,-0.00542227
5.313,-0.0044342,0.000472524,-0.00541681
5.314,-0.00442973,0.000472048,-0.00541136
5.315,-0.00442528,0.000471573,-0.00540592
5.316,-0.00442083,0.000471099,-0.00540048
5.317,-0.00441638,0.000470625,-0.00539505
5.318,-0.00441194,0.000470151,-0.00538962
5.319,-0.0044075,0.000469678,-0.0053842
5.32,-0.00440306,0.000469206,-0.00537878
5.321,-0.00439864,0.000468734,-0.00537337
