t,x,theta,u
4.772,-0.015597,0.00196422,-0.0224462
4.773,-0.0155799,0.00196211,-0.0224221
4.774,-0.0155628,0.00196,-0.0223979
4.775,-0.0155458,0.00195789,-0.0223737
4.776,-0.0155288,0.00195578,-0.0223496
4.777,-0.0155118,0.00195368,-0.0223255
4.778,-0.0154948,0.00195158,-0.0223015
4.779,-0.0154779,0.00194948,-0.0222774
4.78,-0.015461,0.00194738,-0.0222534
4.781,-0.015444,0.00194529,-0.0222294
4.782,-0.0154271,0.0019432,-0.0222054
4.783,-0.0154103,0.00194111,-0.0221815
4.784,-0.0153934,0.00193902,-0.0221576
4.785,-0.0153766,0.00193693,-0.0221337
4.786,-0.0153597,0.00193485,-0.0221098
4.787,-0.0153429,0.00193277,-0.022086
4.788,-0.0153261,0.00193069,-0.0220622
4.789,-0.0153094,0.00192861,-0.0220384
4.79,-0.0152926,0.00192654,-0.0220146
4.791,-0.0152759,0.00192446,-0.0219909
4.792,-0.0152592,0.00192239,-0.0219672
4.793,-0.0152425,0.00192032,-0.0219435
4.794,-0.0152258,0.00191826,-0.0219198
4.795,-0.0152091,0.00191619,-0.0218962
4.796,-0.0151925,0.00191413,-0.0218726
4.797,-0.0151759,0.00191207,-0.021849
4.798,-0.0151593,0.00191002,-0.0218254
4.799,-0.0151427,0.00190796,-0.0218019
4.8,-0.0151261,0.00190591,-0.0217784
4.801,-0.0151096,0.00190386,-0.0217549
4.802,-0.015093,0.00190181,-0.0217314
4.803,-0.0150765,0.00189976,-0.021708
4.804,-0.01506,0.00189772,-0.0216845
4.805,-0.0150435,0.00189567,-0.0216612
4.806,-0.0150271,0.00189363,-0.0216378
4.807,-0.0150106,0.0018916,-0.0216145
4.808,-0.0149942,0.00188956,-0.0215911
4.809,-0.0149778,0.00188753,-0.0215678
4.81,-0.0149614,0.00188549,-0.0215446
4.811,-0.014945,0.00188346,-0.0215213
4.812,-0.0149287,0.00188144,-0.0214981
4.813,-0.0149124,0.00187941,-0.0214749
4.814,-0.014896,0.00187739,-0.0214517
4.815,-0.0148797,0.00187537,-0.0214286
4.816,-0.0148635,0.00187335,-0.0214055
4.817,-0.0148472,0.00187133,-0.0213824
4.818,-0.0148309,0.00186932,-0.0213593
4.819,-0.0148147,0.00186731,-0.0213363
4.82,-0.0147985,0.00186529,-0.0213132
4.821,-0.0147823,0.00186329,-0.0212902
4.822,-0.0147661,0.00186128,-0.0212673
4.823,-0.01475,0.00185928,-0.0212443
4.824,-0.0147338,0.00185727,-0.0212214
4.825,-0.0147177,0.00185527,-0.0211985
4.826,-0.0147016,0.00185328,-0.0211756
4.827,-0.0146855,0.00185128,-0.0211528
4.828,-0.0146694,0.00184929,-0.0211299
4.829,-0.0146534,0.0018473,-0.0211071
4.83,-0.0146373,0.00184531,-0.0210844
4.831,-0.0146213,0.00184332,-0.0210616
4.832,-0.0146053,0.00184133,-0.0210389
4.833,-0.0145893,0.00183935,-0.0210162
4.834,-0.0145734,0.00183737,-0.0209935
4.835,-0.0145574,0.00183539,-0.0209708
4.836,-0.0145415,0.00183341,-0.0209482
4.837,-0.0145256,0.00183144,-0.0209256
4.838,-0.0145097,0.00182947,-0.020903
4.839,-0.0144938,0.0018275,-0.0208804
4.84,-0.0144779,0.00182553,-0.0208579
4.841,-0.0144621,0.00182356,-0.0208353
4.842,-0.0144463,0.0018216,-0.0208129
4.843,-0.0144305,0.00181963,-0.0207904
4.844,-0.0144147,0.00181767,-0.0207679
4.845,-0.0143989,0.00181572,-0.0207455
4.846,-0.0143831,0.00181376,-0.0207231
4.847,-0.0143674,0.00181181,-0.0207007
4.848,-0.0143517,0.00180985,-0.0206784
4.849,-0.014336,0.0018079,-0.0206561
4.85,-0.0143203,0.00180596,-0.0206338
4.851,-0.0143046,0.00180401,-0.0206115
4.852,-0.0142889,0.00180207,-0.0205892
4.853,-0.0142733,0.00180012,-0.020567
4.854,-0.0142577,0.00179818,-0.0205448
4.855,-0.0142421,0.00179625,-0.0205226
4.856,-0.0142265,0.00179431,-0.0205004
4.857,-0.0142109,0.00179238,-0.0204783
4.858,-0.0141954,0.00179045,-0.0204562
4.859,-0.0141798,0.00178852,-0.0204341
4.86,-0.0141643,0.00178659,-0.020412
4.861,-0.0141488,0.00178466,-0.02039
4.862,-0.0141333,0.00178274,-0.020368
4.863,-0.0141178,0.00178082,-0.020346
4.864,-0.0141024,0.0017789,-0.020324
4.865,-0.014087,0.00177698,-0.020302
4.866,-0.0140715,0.00177507,-0.0202801
4.867,-0.0140561,0.00177315,-0.0202582
4.868,-0.0140408,0.00177124,-0.0202363
4.869,-0.0140254,0.00176933,-0.0202145
4.87,-0.01401,0.00176743,-0.0201926
4.871,-0.0139947,0.00176552,-0.0201708
4.872,-0.0139794,0.00176362,-0.020149
4.873,-0.0139641,0.00176172,-0.0201272
4.874,-0.0139488,0.00175982,-0.0201055
4.875,-0.0139335,0.00175792,-0.0200838
4.876,-0.0139183,0.00175602,-0.0200621
4.877,-0.013903,0.00175413,-0.0200404
4.878,-0.0138878,0.00175224,-0.0200188
4.879,-0.0138726,0.00175035,-0.0199971
4.88,-0.0138574,0.00174846,-0.0199755
4.881,-0.0138423,0.00174658,-0.0199539
4.882,-0.0138271,0.00174469,-0.0199324
4.883,-0.013812,0.00174281,-0.0199108
4.884,-0.0137969,0.00174093,-0.0198893
4.885,-0.0137818,0.00173906,-0.0198678
4.886,-0.0137667,0.00173718,-0.0198464
4.887,-0.0137516,0.00173531,-0.0198249
4.888,-0.0137365,0.00173344,-0.0198035
4.889,-0.0137215,0.00173157,-0.0197821
4.89,-0.0137065,0.0017297,-0.0197607
4.891,-0.0136915,0.00172783,-0.0197394
4.892,-0.0136765,0.00172597,-0.019718
4.893,-0.0136615,0.00172411,-0.0196967
4.894,-0.0136466,0.00172225,-0.0196754
4.895,-0.0136316,0.00172039,-0.0196542
4.896,-0.0136167,0.00171854,-0.0196329
4.897,-0.0136018,0.00171668,-0.0196117
4.898,-0.0135869,0.00171483,-0.0195905
4.899,-0.013572,0.00171298,-0.0195693
4.9,-0.0135572,0.00171113,-0.0195482
4.901,-0.0135423,0.00170929,-0.0195271
4.902,-0.0135275,0.00170744,-0.019506
4.903,-0.0135127,0.0017056,-0.0194849
4.904,-0.0134979,0.00170376,-0.0194638
4.905,-0.0134831,0.00170192,-0.0194428
4.906,-0.0134684,0.00170009,-0.0194217
4.907,-0.0134536,0.00169825,-0.0194007
4.908,-0.0134389,0.00169642,-0.0193798
4.909,-0.0134242,0.00169459,-0.0193588
4.91,-0.0134095,0.00169276,-0.0193379
4.911,-0.0133948,0.00169094,-0.019317
4.912,-0.0133802,0.00168911,-0.0192961
4.913,-0.0133655,0.00168729,-0.0192752
4.914,-0.0133509,0.00168547,-0.0192544
4.915,-0.0133363,0.00168365,-0.0192336
4.916,-0.0133217,0.00168183,-0.0192128
4.917,-0.0133071,0.00168002,-0.019192
4.918,-0.0132925,0.00167821,-0.0191713
4.919,-0.013278,0.00167639,-0.0191505
4.92,-0.0132634,0.00167458,-0.0191298
4.921,-0.0132489,0.00167278,-0.0191091
4.922,-0.0132344,0.00167097,-0.0190885
4.923,-0.0132199,0.00166917,-0.0190678
4.924,-0.0132054,0.00166737,-0.0190472
4.925,-0.013191,0.00166557,-0.0190266
4.926,-0.0131765,0.00166377,-0.019006
4.927,-0.0131621,0.00166197,-0.0189855
4.928,-0.0131477,0.00166018,-0.018965
4.929,-0.0131333,0.00165839,-0.0189444
4.93,-0.0131189,0.0016566,-0.018924
4.931,-0.0131046,0.00165481,-0.0189035
4.932,-0.0130902,0.00165302,-0.018883
4.933,-0.0130759,0.00165124,-0.0188626
4.934,-0.0130616,0.00164946,-0.0188422
4.935,-0.0130473,0.00164768,-0.0188218
4.936,-0.013033,0.0016459,-0.0188015
4.937,-0.0130187,0.00164412,-0.0187811
4.938,-0.0130045,0.00164235,-0.0187608
4.939,-0.0129902,0.00164057,-0.0187405
4.94,-0.012976,0.0016388,-0.0187203
4.941,-0.0129618,0.00163703,-0.0187
4.942,-0.0129476,0.00163526,-0.0186798
4.943,-0.0129334,0.0016335,-0.0186596
4.944,-0.0129193,0.00163173,-0.0186394
4.945,-0.0129051,0.00162997,-0.0186192
4.946,-0.012891,0.00162821,-0.0185991
4.947,-0.0128769,0.00162645,-0.018579
4.948,-0.0128628,0.0016247,-0.0185589
4.949,-0.0128487,0.00162294,-0.0185388
4.95,-0.0128346,0.00162119,-0.0185187
4.951,-0.0128206,0.00161944,-0.0184987
4.952,-0.0128065,0.00161769,-0.0184787
4.953,-0.0127925,0.00161594,-0.0184587
4.954,-0.0127785,0.0016142,-0.0184387
4.955,-0.0127645,0.00161246,-0.0184187
4.956,-0.0127505,0.00161071,-0.0183988
4.957,-0.0127366,0.00160897,-0.0183789
4.958,-0.0127226,0.00160724,-0.018359
4.959,-0.0127087,0.0016055,-0.0183392
4.96,-0.0126948,0.00160377,-0.0183193
4.961,-0.0126809,0.00160203,-0.0182995
4.962,-0.012667,0.0016003,-0.0182797
4.963,-0.0126531,0.00159858,-0.0182599
4.964,-0.0126393,0.00159685,-0.0182401
4.965,-0.0126254,0.00159512,-0.0182204
4.966,-0.0126116,0.0015934,-0.0182007
4.967,-0.0125978,0.00159168,-0.018181
4.968,-0.012584,0.00158996,-0.0181613
4.969,-0.0125702,0.00158824,-0.0181416
4.97,-0.0125564,0.00158653,-0.018122
4.971,-0.0125427,0.00158481,-0.0181024
4.972,-0.012529,0.0015831,-0.0180828
4.973,-0.0125152,0.00158139,-0.0180632
4.974,-0.0125015,0.00157968,-0.0180437
4.975,-0.0124879,0.00157797,-0.0180241
4.976,-0.0124742,0.00157627,-0.0180046
4.977,-0.0124605,0.00157457,-0.0179851
4.978,-0.0124469,0.00157286,-0.0179657
4.979,-0.0124332,0.00157116,-0.0179462
4.98,-0.0124196,0.00156947,-0.0179268
4.981,-0.012406,0.00156777,-0.0179074
4.982,-0.0123924,0.00156608,-0.017888
4.983,-0.0123789,0.00156438,-0.0178686
4.984,-0.0123653,0.00156269,-0.0178493
4.985,-0.0123518,0.001561,-0.01783
4.986,-0.0123382,0.00155932,-0.0178107
4.987,-0.0123247,0.00155763,-0.0177914
4.988,-0.0123112,0.00155595,-0.0177721
4.989,-0.0122978,0.00155427,-0.0177529
4.99,-0.0122843,0.00155259,-0.0177337
4.991,-0.0122708,0.00155091,-0.0177145
4.992,-0.0122574,0.00154923,-0.0176953
4.993,-0.012244,0.00154756,-0.0176761
4.994,-0.0122306,0.00154589,-0.017657
4.995,-0.0122172,0.00154422,-0.0176379
4.996,-0.0122038,0.00154255,-0.0176188
4.997,-0.0121904,0.00154088,-0.0175997
4.998,-0.0121771,0.00153921,-0.0175806
4.999,-0.0121637,0.00153755,-0.0175616
5,-0.0121504,0.00153589,-0.0175426
5.001,-0.0121371,0.00153423,-0.0175236
5.002,-0.0121238,0.00153257,-0.0175046
5.003,-0.0121105,0.00153091,-0.0174856
5.004,-0.0120973,0.00152926,-0.0174667
5.005,-0.012084,0.0015276,-0.0174478
5.006,-0.0120708,0.00152595,-0.0174289
5.007,-0.0120576,0.0015243,-0.01741
5.008,-0.0120444,0.00152265,-0.0173911
5.009,-0.0120312,0.00152101,-0.0173723
5.01,-0.012018,0.00151936,-0.0173535
5.011,-0.0120048,0.00151772,-0.0173347
5.012,-0.0119917,0.00151608,-0.0173159
5.013,-0.0119786,0.00151444,-0.0172972
5.014,-0.0119654,0.0015128,-0.0172784
5.015,-0.0119523,0.00151117,-0.0172597
5.016,-0.0119393,0.00150953,-0.017241
5.017,-0.0119262,0.0015079,-0.0172223
5.018,-0.0119131,0.00150627,-0.0172037
5.019,-0.0119001,0.00150464,-0.017185
5.02,-0.011887,0.00150301,-0.0171664
5.021,-0.011874,0.00150139,-0.0171478
5.022,-0.011861,0.00149976,-0.0171293
5.023,-0.011848,0.00149814,-0.0171107
5.024,-0.011835,0.00149652,-0.0170922
5.025,-0.0118221,0.0014949,-0.0170736
5.026,-0.0118091,0.00149329,-0.0170551
5.027,-0.0117962,0.00149167,-0.0170367
5.028,-0.0117833,0.00149006,-0.0170182
5.029,-0.0117704,0.00148845,-0.0169998
5.03,-0.0117575,0.00148684,-0.0169813
5.031,-0.0117446,0.00148523,-0.0169629
5.032,-0.0117317,0.00148362,-0.0169446
5.033,-0.0117189,0.00148202,-0.0169262
5.034,-0.0117061,0.00148041,-0.0169079
5.035,-0.0116932,0.00147881,-0.0168895
5.036,-0.0116804,0.00147721,-0.0168712
5.037,-0.0116676,0.00147561,-0.016853
5.038,-0.0116549,0.00147402,-0.0168347
5.039,-0.0116421,0.00147242,-0.0168165
5.04,-0.0116293,0.00147083,-0.0167982
5.041,-0.0116166,0.00146924,-0.01678
5.042,-0.0116039,0.00146765,-0.0167618
5.043,-0.0115912,0.00146606,-0.0167437
5.044,-0.0115785,0.00146447,-0.0167255
5.045,-0.0115658,0.00146289,-0.0167074
5.046,-0.0115531,0.00146131,-0.0166893
5.047,-0.0115405,0.00145973,-0.0166712
5.048,-0.0115278,0.00145815,-0.0166531
5.049,-0.0115152,0.00145657,-0.0166351
5.05,-0.0115026,0.00145499,-0.0166171
5.051,-0.01149,0.00145342,-0.016599
5.052,-0.0114774,0.00145184,-0.0165811
5.053,-0.0114648,0.00145027,-0.0165631
5.054,-0.0114523,0.0014487,-0.0165451
5.055,-0.0114397,0.00144714,-0.0165272
5.056,-0.0114272,0.00144557,-0.0165093
5.057,-0.0114147,0.00144401,-0.0164914
5.058,-0.0114022,0.00144244,-0.0164735
5.059,-0.0113897,0.00144088,-0.0164557
5.06,-0.0113772,0.00143932,-0.0164378
5.061,-0.0113647,0.00143777,-0.01642
5.062,-0.0113523,0.00143621,-0.0164022
5.063,-0.0113399,0.00143465,-0.0163844
5.064,-0.0113274,0.0014331,-0.0163666
5.065,-0.011315,0.00143155,-0.0163489
5.066,-0.0113026,0.00143,-0.0163312
5.067,-0.0112903,0.00142845,-0.0163135
5.068,-0.0112779,0.00142691,-0.0162958
5.069,-0.0112655,0.00142536,-0.0162781
5.07,-0.0112532,0.00142382,-0.0162605
5.071,-0.0112409,0.00142228,-0.0162428
5.072,-0.0112286,0.00142074,-0.0162252
5.073,-0.0112163,0.0014192,-0.0162076
5.074,-0.011204,0.00141766,-0.0161901
5.075,-0.0111917,0.00141613,-0.0161725
5.076,-0.0111794,0.0014146,-0.016155
5.077,-0.0111672,0.00141306,-0.0161375
5.078,-0.011155,0.00141154,-0.01612
5.079,-0.0111427,0.00141001,-0.0161025
5.08,-0.0111305,0.00140848,-0.016085
5.081,-0.0111183,0.00140696,-0.0160676
5.082,-0.0111062,0.00140543,-0.0160501
5.083,-0.011094,0.00140391,-0.0160327
5.084,-0.0110818,0.00140239,-0.0160154
5.085,-0.0110697,0.00140087,-0.015998
5.086,-0.0110576,0.00139935,-0.0159806
5.087,-0.0110455,0.00139784,-0.0159633
5.088,-0.0110334,0.00139633,-0.015946
5.089,-0.0110213,0.00139481,-0.0159287
5.09,-0.0110092,0.0013933,-0.0159114
5.091,-0.0109971,0.00139179,-0.0158942
5.092,-0.0109851,0.00139029,-0.0158769
5.093,-0.0109731,0.00138878,-0.0158597
5.094,-0.010961,0.00138728,-0.0158425
5.095,-0.010949,0.00138578,-0.0158253
5.096,-0.010937,0.00138427,-0.0158082
5.097,-0.0109251,0.00138278,-0.015791
5.098,-0.0109131,0.00138128,-0.0157739
5.099,-0.0109011,0.00137978,-0.0157568
5.1,-0.0108892,0.00137829,-0.0157397
5.101,-0.0108773,0.00137679,-0.0157226
5.102,-0.0108653,0.0013753,-0.0157055
5.103,-0.0108534,0.00137381,-0.0156885
5.104,-0.0108415,0.00137233,-0.0156715
5.105,-0.0108297,0.00137084,-0.0156545
5.106,-0.0108178,0.00136935,-0.0156375
5.107,-0.010806,0.00136787,-0.0156205
5.108,-0.0107941,0.00136639,-0.0156036
5.109,-0.0107823,0.00136491,-0.0155867
5.11,-0.0107705,0.00136343,-0.0155698
5.111,-0.0107587,0.00136195,-0.0155529
5.112,-0.0107469,0.00136048,-0.015536
5.113,-0.0107351,0.001359,-0.0155191
5.114,-0.0107234,0.00135753,-0.0155023
5.115,-0.0107116,0.00135606,-0.0154855
5.116,-0.0106999,0.00135459,-0.0154687
5.117,-0.0106881,0.00135313,-0.0154519
5.118,-0.0106764,0.00135166,-0.0154351
5.119,-0.0106647,0.00135019,-0.0154184
5.12,-0.0106531,0.00134873,-0.0154016
5.121,-0.0106414,0.00134727,-0.0153849
5.122,-0.0106297,0.00134581,-0.0153682
5.123,-0.0106181,0.00134435,-0.0153516
5.124,-0.0106064,0.0013429,-0.0153349
5.125,-0.0105948,0.00134144,-0.0153183
5.126,-0.0105832,0.00133999,-0.0153016
5.127,-0.0105716,0.00133854,-0.015285
5.128,-0.01056,0.00133709,-0.0152684
5.129,-0.0105485,0.00133564,-0.0152519
5.13,-0.0105369,0.00133419,-0.0152353
5.131,-0.0105254,0.00133274,-0.0152188
5.132,-0.0105138,0.0013313,-0.0152023
5.133,-0.0105023,0.00132986,-0.0151858
5.134,-0.0104908,0.00132842,-0.0151693
5.135,-0.0104793,0.00132698,-0.0151528
5.136,-0.0104678,0.00132554,-0.0151364
5.137,-0.0104564,0.0013241,-0.01512
5.138,-0.0104449,0.00132267,-0.0151035
5.139,-0.0104335,0.00132123,-0.0150871
5.14,-0.010422,0.0013198,-0.0150708
5.141,-0.0104106,0.00131837,-0.0150544
5.142,-0.0103992,0.00131694,-0.0150381
5.143,-0.0103878,0.00131551,-0.0150218
5.144,-0.0103764,0.00131409,-0.0150054
5.145,-0.0103651,0.00131266,-0.0149892
5.146,-0.0103537,0.00131124,-0.0149729
5.147,-0.0103424,0.00130982,-0.0149566
5.148,-0.010331,0.0013084,-0.0149404
5.149,-0.0103197,0.00130698,-0.0149242
5.15,-0.0103084,0.00130556,-0.014908
5.151,-0.0102971,0.00130415,-0.0148918
5.152,-0.0102858,0.00130274,-0.0148756
5.153,-0.0102746,0.00130132,-0.0148595
5.154,-0.0102633,0.00129991,-0.0148433
5.155,-0.0102521,0.0012985,-0.0148272
5.156,-0.0102408,0.0012971,-0.0148111
5.157,-0.0102296,0.00129569,-0.0147951
5.158,-0.0102184,0.00129428,-0.014779
5.159,-0.0102072,0.00129288,-0.0147629
5.16,-0.010196,0.00129148,-0.0147469
5.161,-0.0101848,0.00129008,-0.0147309
5.162,-0.0101737,0.00128868,-0.0147149
5.163,-0.0101625,0.00128728,-0.0146989
5.164,-0.0101514,0.00128589,-0.014683
5.165,-0.0101403,0.00128449,-0.014667
5.166,-0.0101292,0.0012831,-0.0146511
5.167,-0.0101181,0.00128171,-0.0146352
5.168,-0.010107,0.00128032,-0.0146193
5.169,-0.0100959,0.00127893,-0.0146034
5.17,-0.0100848,0.00127754,-0.0145876
5.171,-0.0100738,0.00127616,-0.0145717
5.172,-0.0100627,0.00127478,-0.0145559
5.173,-0.0100517,0.00127339,-0.0145401
5.174,-0.0100407,0.00127201,-0.0145243
5.175,-0.0100297,0.00127063,-0.0145085
5.176,-0.0100187,0.00126925,-0.0144928
5.177,-0.0100077,0.00126788,-0.014477
5.178,-0.00999677,0.0012665,-0.0144613
5.179,-0.00998581,0.00126513,-0.0144456
5.18,-0.00997487,0.00126376,-0.0144299
5.181,-0.00996394,0.00126239,-0.0144143
5.182,-0.00995302,0.00126102,-0.0143986
5.183,-0.00994211,0.00125965,-0.014383
5.184,-0.00993122,0.00125828,-0.0143673
5.185,-0.00992034,0.00125692,-0.0143517
5.186,-0.00990946,0.00125556,-0.0143361
5.187,-0.00989861,0.00125419,-0.0143206
5.188,-0.00988776,0.00125283,-0.014305
5.189,-0.00987692,0.00125147,-0.0142895
5.19,-0.0098661,0.00125012,-0.014274
5.191,-0.00985529,0.00124876,-0.0142585
5.192,-0.00984449,0.00124741,-0.014243
5.193,-0.0098337,0.00124605,-0.0142275
5.194,-0.00982292,0.0012447,-0.014212
5.195,-0.00981216,0.00124335,-0.0141966
5.196,-0.00980141,0.001242,-0.0141812
5.197,-0.00979067,0.00124066,-0.0141658
5.198,-0.00977994,0.00123931,-0.0141504
5.199,-0.00976922,0.00123797,-0.014135
5.2,-0.00975851,0.00123662,-0.0141197
5.201,-0.00974782,0.00123528,-0.0141043
5.202,-0.00973714,0.00123394,-0.014089
5.203,-0.00972647,0.0012326,-0.0140737
5.204,-0.00971581,0.00123126,-0.0140584
5.205,-0.00970516,0.00122993,-0.0140431
5.206,-0.00969452,0.00122859,-0.0140279
5.207,-0.0096839,0.00122726,-0.0140126
5.208,-0.00967329,0.00122593,-0.0139974
5.209,-0.00966269,0.0012246,-0.0139822
5.21,-0.0096521,0.00122327,-0.013967
5.211,-0.00964152,0.00122194,-0.0139518
5.212,-0.00963095,0.00122062,-0.0139367
5.213,-0.0096204,0.00121929,-0.0139215
5.214,-0.00960986,0.00121797,-0.0139064
5.215,-0.00959932,0.00121665,-0.0138913
5.216,-0.0095888,0.00121533,-0.0138762
5.217,-0.0095783,0.00121401,-0.0138611
5.218,-0.0095678,0.00121269,-0.0138461
5.219,-0.00955731,0.00121138,-0.013831
5.22,-0.00954684,0.00121006,-0.013816
5.221,-0.00953638,0.00120875,-0.013801
5.222,-0.00952593,0.00120744,-0.013786
5.223,-0.00951549,0.00120613,-0.013771
5.224,-0.00950506,0.00120482,-0.013756
5.225,-0.00949464,0.00120351,-0.0137411
5.226,-0.00948423,0.0012022,-0.0137262
5.227,-0.00947384,0.0012009,-0.0137112
5.228,-0.00946346,0.0011996,-0.0136963
5.229,-0.00945309,0.00119829,-0.0136815
5.23,-0.00944273,0.00119699,-0.0136666
5.231,-0.00943238,0.00119569,-0.0136517
5.232,-0.00942204,0.0011944,-0.0136369
5.233,-0.00941171,0.0011931,-0.0136221
5.234,-0.0094014,0.0011918,-0.0136073
5.235,-0.00939109,0.00119051,-0.0135925
5.236,-0.0093808,0.00118922,-0.0135777
5.237,-0.00937052,0.00118793,-0.0135629
5.238,-0.00936025,0.00118664,-0.0135482
5.239,-0.00934999,0.00118535,-0.0135335
5.24,-0.00933975,0.00118406,-0.0135188
5.241,-0.00932951,0.00118278,-0.0135041
5.242,-0.00931928,0.00118149,-0.0134894
5.243,-0.00930907,0.00118021,-0.0134747
5.244,-0.00929887,0.00117893,-0.0134601
5.245,-0.00928868,0.00117765,-0.0134455
5.246,-0.0092785,0.00117637,-0.0134308
5.247,-0.00926833,0.00117509,-0.0134162
5.248,-0.00925817,0.00117382,-0.0134017
5.249,-0.00924802,0.00117254,-0.0133871
5.25,-0.00923788,0.00117127,-0.0133725
5.251,-0.00922776,0.00117,-0.013358
5.252,-0.00921765,0.00116873,-0.0133435
5.253,-0.00920754,0.00116746,-0.013329
5.254,-0.00919745,0.00116619,-0.0133145
5.255,-0.00918737,0.00116493,-0.0133
5.256,-0.0091773,0.00116366,-0.0132855
5.257,-0.00916724,0.0011624,-0.0132711
5.258,-0.00915719,0.00116114,-0.0132567
5.259,-0.00914716,0.00115988,-0.0132423
5.26,-0.00913713,0.00115862,-0.0132279
5.261,-0.00912712,0.00115736,-0.0132135
5.262,-0.00911711,0.0011561,-0.0131991
5.263,-0.00910712,0.00115485,-0.0131848
5.264,-0.00909714,0.00115359,-0.0131704
5.265,-0.00908717,0.00115234,-0.0131561
5.266,-0.00907721,0.00115109,-0.0131418
5.267,-0.00906726,0.00114984,-0.0131275
5.268,-0.00905732,0.00114859,-0.0131132
5.269,-0.00904739,0.00114734,-0.013099
5.27,-0.00903748,0.0011461,-0.0130847
5.271,-0.00902757,0.00114485,-0.0130705
5.272,-0.00901767,0.00114361,-0.0130563
5.273,-0.00900779,0.00114237,-0.0130421
5.274,-0.00899792,0.00114112,-0.0130279
5.275,-0.00898805,0.00113988,-0.0130138
5.276,-0.0089782,0.00113865,-0.0129996
5.277,-0.00896836,0.00113741,-0.0129855
5.278,-0.00895853,0.00113617,-0.0129713
5.279,-0.00894871,0.00113494,-0.0129572
5.28,-0.0089389,0.00113371,-0.0129431
5.281,-0.00892911,0.00113248,-0.0129291
5.282,-0.00891932,0.00113125,-0.012915
5.283,-0.00890954,0.00113002,-0.012901
5.284,-0.00889978,0.00112879,-0.0128869
5.285,-0.00889002,0.00112756,-0.0128729
5.286,-0.00888028,0.00112634,-0.0128589
5.287,-0.00887054,0.00112512,-0.0128449
5.288,-0.00886082,0.00112389,-0.012831
5.289,-0.00885111,0.00112267,-0.012817
5.29,-0.0088414,0.00112145,-0.0128031
5.291,-0.00883171,0.00112023,-0.0127891
5.292,-0.00882203,0.00111902,-0.0127752
5.293,-0.00881236,0.0011178,-0.0127613
5.294,-0.0088027,0.00111659,-0.0127475
5.295,-0.00879305,0.00111537,-0.0127336
5.296,-0.00878341,0.00111416,-0.0127197
5.297,-0.00877379,0.00111295,-0.0127059
5.298,-0.00876417,0.00111174,-0.0126921
5.299,-0.00875456,0.00111054,-0.0126783
5.3,-0.00874497,0.00110933,-0.0126645
5.301,-0.00873538,0.00110812,-0.0126507
5.302,-0.0087258,0.00110692,-0.012637
5.303,-0.00871624,0.00110572,-0.0126232
5.304,-0.00870669,0.00110452,-0.0126095
5.305,-0.00869714,0.00110332,-0.0125958
5.306,-0.00868761,0.00110212,-0.0125821
5.307,-0.00867808,0.00110092,-0.0125684
5.308,-0.00866857,0.00109972,-0.0125547
5.309,-0.00865907,0.00109853,-0.012541
5.31,-0.00864958,0.00109733,-0.0125274
5.311,-0.0086401,0.00109614,-0.0125138
5.312,-0.00863062,0.00109495,-0.0125002
5.313,-0.00862116,0.00109376,-0.0124866
5.314,-0.00861171,0.00109257,-0.012473
5.315,-0.00860227,0.00109139,-0.0124594
5.316,-0.00859284,0.0010902,-0.0124458
5.317,-0.00858342,0.00108901,-0.0124323
5.318,-0.00857401,0.00108783,-0.0124188
5.319,-0.00856461,0.00108665,-0.0124053
5.32,-0.00855523,0.00108547,-0.0123918
5.321,-0.00854585,0.00108429,-0.0123783
5.322,-0.00853648,0.00108311,-0.0123648
5.323,-0.00852712,0.00108193,-0.0123514
5.324,-0.00851777,0.00108076,-0.0123379
5.325,-0.00850844,0.00107958,-0.0123245
5.326,-0.00849911,0.00107841,-0.0123111
5.327,-0.00848979,0.00107724,-0.0122977
5.328,-0.00848049,0.00107607,-0.0122843
5.329,-0.00847119,0.0010749,-0.0122709
5.33,-0.0084619,0.00107373,-0.0122576
5.331,-0.00845263,0.00107256,-0.0122443
5.332,-0.00844336,0.0010714,-0.0122309
5.333,-0.0084341,0.00107023,-0.0122176
5.334,-0.00842486,0.00106907,-0.0122043
5.335,-0.00841562,0.00106791,-0.012191
5.336,-0.0084064,0.00106674,-0.0121778
5.337,-0.00839718,0.00106559,-0.0121645
5.338,-0.00838798,0.00106443,-0.0121513
5.339,-0.00837878,0.00106327,-0.0121381
5.34,-0.00836959,0.00106211,-0.0121249
5.341,-0.00836042,0.00106096,-0.0121117
5.342,-0.00835125,0.00105981,-0.0120985
5.343,-0.0083421,0.00105865,-0.0120853
5.344,-0.00833295,0.0010575,-0.0120722
5.345,-0.00832382,0.00105635,-0.012059
5.346,-0.00831469,0.0010552,-0.0120459
5.347,-0.00830558,0.00105406,-0.0120328
5.348,-0.00829647,0.00105291,-0.0120197
5.349,-0.00828738,0.00105177,-0.0120066
5.35,-0.00827829,0.00105062,-0.0119935
5.351,-0.00826922,0.00104948,-0.0119805
5.352,-0.00826015,0.00104834,-0.0119674
5.353,-0.00825109,0.0010472,-0.0119544
5.354,-0.00824205,0.00104606,-0.0119414
5.355,-0.00823301,0.00104492,-0.0119284
5.356,-0.00822399,0.00104379,-0.0119154
5.357,-0.00821497,0.00104265,-0.0119025
5.358,-0.00820596,0.00104152,-0.0118895
5.359,-0.00819697,0.00104039,-0.0118766
