t,x,theta,u
0.659,-0.685614,-0.186175,2.73703
0.66,-0.686064,-0.186129,2.73369
0.661,-0.686513,-0.186082,2.73034
0.662,-0.686959,-0.186032,2.72697
0.663,-0.687402,-0.185981,2.72359
0.664,-0.687844,-0.185928,2.7202
0.665,-0.688282,-0.185874,2.7168
0.666,-0.688719,-0.185818,2.71339
0.667,-0.689153,-0.18576,2.70997
0.668,-0.689585,-0.185701,2.70653
0.669,-0.690015,-0.18564,2.70309
0.67,-0.690442,-0.185577,2.69963
0.671,-0.690867,-0.185513,2.69617
0.672,-0.691289,-0.185448,2.69269
0.673,-0.69171,-0.18538,2.6892
0.674,-0.692128,-0.185311,2.6857
0.675,-0.692543,-0.185241,2.68219
0.676,-0.692956,-0.185169,2.67867
0.677,-0.693367,-0.185095,2.67515
0.678,-0.693776,-0.18502,2.67161
0.679,-0.694182,-0.184944,2.66806
0.68,-0.694587,-0.184866,2.6645
0.681,-0.694988,-0.184786,2.66093
0.682,-0.695388,-0.184705,2.65735
0.683,-0.695785,-0.184622,2.65376
0.684,-0.69618,-0.184538,2.65016
0.685,-0.696573,-0.184452,2.64655
0.686,-0.696963,-0.184365,2.64293
0.687,-0.697351,-0.184277,2.6393
0.688,-0.697737,-0.184187,2.63567
0.689,-0.69812,-0.184095,2.63202
0.69,-0.698502,-0.184002,2.62837
0.691,-0.698881,-0.183908,2.6247
0.692,-0.699257,-0.183812,2.62103
0.693,-0.699632,-0.183715,2.61735
0.694,-0.700004,-0.183617,2.61366
0.695,-0.700374,-0.183517,2.60996
0.696,-0.700742,-0.183415,2.60625
0.697,-0.701107,-0.183313,2.60254
0.698,-0.70147,-0.183209,2.59881
0.699,-0.701831,-0.183103,2.59508
0.7,-0.70219,-0.182996,2.59134
0.701,-0.702547,-0.182888,2.58759
0.702,-0.702901,-0.182779,2.58383
0.703,-0.703253,-0.182668,2.58007
0.704,-0.703603,-0.182555,2.57629
0.705,-0.703951,-0.182442,2.57251
0.706,-0.704296,-0.182327,2.56872
0.707,-0.70464,-0.182211,2.56492
0.708,-0.704981,-0.182094,2.56112
0.709,-0.70532,-0.181975,2.55731
0.71,-0.705656,-0.181855,2.55349
0.711,-0.705991,-0.181734,2.54966
0.712,-0.706323,-0.181611,2.54583
0.713,-0.706653,-0.181487,2.54199
0.714,-0.706981,-0.181362,2.53814
0.715,-0.707307,-0.181236,2.53428
0.716,-0.70763,-0.181109,2.53042
0.717,-0.707952,-0.18098,2.52655
0.718,-0.708271,-0.18085,2.52268
0.719,-0.708588,-0.180719,2.51879
0.72,-0.708903,-0.180586,2.5149
0.721,-0.709216,-0.180453,2.51101
0.722,-0.709526,-0.180318,2.50711
0.723,-0.709835,-0.180182,2.5032
0.724,-0.710141,-0.180045,2.49928
0.725,-0.710445,-0.179907,2.49536
0.726,-0.710747,-0.179767,2.49143
0.727,-0.711047,-0.179627,2.4875
0.728,-0.711345,-0.179485,2.48356
0.729,-0.711641,-0.179342,2.47961
0.73,-0.711934,-0.179198,2.47566
0.731,-0.712226,-0.179053,2.4717
0.732,-0.712515,-0.178906,2.46774
0.733,-0.712802,-0.178759,2.46377
0.734,-0.713087,-0.178611,2.4598
0.735,-0.71337,-0.178461,2.45582
0.736,-0.713651,-0.17831,2.45183
0.737,-0.71393,-0.178159,2.44784
0.738,-0.714206,-0.178006,2.44384
0.739,-0.714481,-0.177852,2.43984
0.74,-0.714753,-0.177697,2.43583
0.741,-0.715024,-0.177541,2.43182
0.742,-0.715292,-0.177384,2.42781
0.743,-0.715558,-0.177226,2.42378
0.744,-0.715823,-0.177066,2.41976
0.745,-0.716085,-0.176906,2.41573
0.746,-0.716345,-0.176745,2.41169
0.747,-0.716603,-0.176583,2.40765
0.748,-0.716859,-0.17642,2.4036
0.749,-0.717112,-0.176255,2.39955
0.75,-0.717364,-0.17609,2.3955
0.751,-0.717614,-0.175924,2.39144
0.752,-0.717862,-0.175757,2.38737
0.753,-0.718107,-0.175589,2.38331
0.754,-0.718351,-0.175419,2.37923
0.755,-0.718593,-0.175249,2.37516
0.756,-0.718832,-0.175078,2.37108
0.757,-0.71907,-0.174906,2.36699
0.758,-0.719305,-0.174733,2.3629
0.759,-0.719539,-0.174559,2.35881
0.76,-0.71977,-0.174385,2.35472
0.761,-0.72,-0.174209,2.35062
0.762,-0.720227,-0.174032,2.34651
0.763,-0.720453,-0.173855,2.3424
0.764,-0.720676,-0.173676,2.33829
0.765,-0.720898,-0.173497,2.33418
0.766,-0.721117,-0.173316,2.33006
0.767,-0.721335,-0.173135,2.32594
0.768,-0.72155,-0.172953,2.32182
0.769,-0.721764,-0.17277,2.31769
0.77,-0.721975,-0.172586,2.31356
0.771,-0.722185,-0.172402,2.30942
0.772,-0.722393,-0.172216,2.30529
0.773,-0.722598,-0.17203,2.30115
0.774,-0.722802,-0.171843,2.297
0.775,-0.723004,-0.171655,2.29286
0.776,-0.723204,-0.171466,2.28871
0.777,-0.723401,-0.171276,2.28456
0.778,-0.723597,-0.171086,2.2804
0.779,-0.723791,-0.170894,2.27624
0.78,-0.723983,-0.170702,2.27208
0.781,-0.724173,-0.170509,2.26792
0.782,-0.724362,-0.170316,2.26376
0.783,-0.724548,-0.170121,2.25959
0.784,-0.724732,-0.169926,2.25542
0.785,-0.724914,-0.16973,2.25125
0.786,-0.725095,-0.169533,2.24707
0.787,-0.725273,-0.169335,2.2429
0.788,-0.72545,-0.169137,2.23872
0.789,-0.725625,-0.168938,2.23454
0.79,-0.725798,-0.168738,2.23036
0.791,-0.725969,-0.168537,2.22617
0.792,-0.726138,-0.168336,2.22199
0.793,-0.726305,-0.168134,2.2178
0.794,-0.72647,-0.167931,2.21361
0.795,-0.726633,-0.167728,2.20942
0.796,-0.726795,-0.167523,2.20522
0.797,-0.726955,-0.167318,2.20103
0.798,-0.727112,-0.167113,2.19683
0.799,-0.727268,-0.166906,2.19263
0.8,-0.727422,-0.166699,2.18843
0.801,-0.727574,-0.166492,2.18423
0.802,-0.727725,-0.166283,2.18003
0.803,-0.727873,-0.166074,2.17582
0.804,-0.72802,-0.165864,2.17162
0.805,-0.728165,-0.165654,2.16741
0.806,-0.728308,-0.165443,2.1632
0.807,-0.728449,-0.165231,2.159
0.808,-0.728588,-0.165019,2.15479
0.809,-0.728725,-0.164806,2.15058
0.81,-0.728861,-0.164592,2.14636
0.811,-0.728995,-0.164378,2.14215
0.812,-0.729127,-0.164163,2.13794
0.813,-0.729257,-0.163947,2.13372
0.814,-0.729385,-0.163731,2.12951
0.815,-0.729512,-0.163514,2.12529
0.816,-0.729636,-0.163297,2.12107
0.817,-0.729759,-0.163079,2.11686
0.818,-0.729881,-0.16286,2.11264
0.819,-0.73,-0.162641,2.10842
0.82,-0.730117,-0.162421,2.1042
0.821,-0.730233,-0.162201,2.09998
0.822,-0.730347,-0.16198,2.09576
0.823,-0.730459,-0.161758,2.09154
0.824,-0.73057,-0.161536,2.08732
0.825,-0.730679,-0.161314,2.0831
0.826,-0.730785,-0.16109,2.07888
0.827,-0.730891,-0.160867,2.07466
0.828,-0.730994,-0.160642,2.07044
0.829,-0.731096,-0.160418,2.06622
0.83,-0.731196,-0.160192,2.062
0.831,-0.731294,-0.159966,2.05777
0.832,-0.73139,-0.15974,2.05355
0.833,-0.731485,-0.159513,2.04933
0.834,-0.731578,-0.159286,2.04511
0.835,-0.731669,-0.159058,2.04089
0.836,-0.731758,-0.158829,2.03667
0.837,-0.731846,-0.1586,2.03245
0.838,-0.731932,-0.158371,2.02823
0.839,-0.732016,-0.158141,2.02401
0.84,-0.732099,-0.15791,2.01979
0.841,-0.73218,-0.157679,2.01557
0.842,-0.732259,-0.157448,2.01135
0.843,-0.732336,-0.157216,2.00714
0.844,-0.732412,-0.156983,2.00292
0.845,-0.732486,-0.156751,1.9987
0.846,-0.732559,-0.156517,1.99449
0.847,-0.732629,-0.156284,1.99027
0.848,-0.732698,-0.156049,1.98606
0.849,-0.732766,-0.155815,1.98184
0.85,-0.732831,-0.15558,1.97763
0.851,-0.732895,-0.155344,1.97342
0.852,-0.732958,-0.155108,1.96921
0.853,-0.733018,-0.154872,1.965
0.854,-0.733077,-0.154635,1.96079
0.855,-0.733135,-0.154397,1.95658
0.856,-0.73319,-0.15416,1.95237
0.857,-0.733244,-0.153922,1.94817
0.858,-0.733297,-0.153683,1.94396
0.859,-0.733347,-0.153444,1.93976
0.86,-0.733397,-0.153205,1.93556
0.861,-0.733444,-0.152965,1.93135
0.862,-0.73349,-0.152725,1.92715
0.863,-0.733534,-0.152485,1.92296
0.864,-0.733577,-0.152244,1.91876
0.865,-0.733618,-0.152003,1.91456
0.866,-0.733657,-0.151761,1.91037
0.867,-0.733695,-0.151519,1.90617
0.868,-0.733731,-0.151277,1.90198
0.869,-0.733765,-0.151034,1.89779
0.87,-0.733798,-0.150791,1.8936
0.871,-0.73383,-0.150548,1.88942
0.872,-0.733859,-0.150304,1.88523
0.873,-0.733888,-0.15006,1.88105
0.874,-0.733914,-0.149815,1.87687
0.875,-0.733939,-0.149571,1.87269
0.876,-0.733963,-0.149325,1.86851
0.877,-0.733984,-0.14908,1.86433
0.878,-0.734005,-0.148834,1.86016
0.879,-0.734023,-0.148588,1.85598
0.88,-0.73404,-0.148342,1.85181
0.881,-0.734056,-0.148095,1.84764
0.882,-0.73407,-0.147848,1.84347
0.883,-0.734082,-0.147601,1.83931
0.884,-0.734093,-0.147353,1.83515
0.885,-0.734103,-0.147105,1.83098
0.886,-0.73411,-0.146857,1.82683
0.887,-0.734117,-0.146608,1.82267
0.888,-0.734121,-0.14636,1.81851
0.889,-0.734125,-0.146111,1.81436
0.89,-0.734126,-0.145861,1.81021
0.891,-0.734126,-0.145612,1.80606
0.892,-0.734125,-0.145362,1.80192
0.893,-0.734122,-0.145112,1.79777
0.894,-0.734118,-0.144861,1.79363
0.895,-0.734112,-0.14461,1.78949
0.896,-0.734104,-0.144359,1.78536
0.897,-0.734096,-0.144108,1.78122
0.898,-0.734085,-0.143857,1.77709
0.899,-0.734073,-0.143605,1.77296
0.9,-0.73406,-0.143353,1.76883
0.901,-0.734045,-0.143101,1.76471
0.902,-0.734029,-0.142849,1.76059
0.903,-0.734011,-0.142596,1.75647
0.904,-0.733991,-0.142343,1.75235
0.905,-0.733971,-0.14209,1.74824
0.906,-0.733948,-0.141837,1.74413
0.907,-0.733925,-0.141583,1.74002
0.908,-0.733899,-0.14133,1.73591
0.909,-0.733873,-0.141076,1.73181
0.91,-0.733845,-0.140821,1.72771
0.911,-0.733815,-0.140567,1.72361
0.912,-0.733784,-0.140313,1.71952
0.913,-0.733751,-0.140058,1.71543
0.914,-0.733718,-0.139803,1.71134
0.915,-0.733682,-0.139548,1.70725
0.916,-0.733645,-0.139293,1.70317
0.917,-0.733607,-0.139037,1.69909
0.918,-0.733568,-0.138781,1.69501
0.919,-0.733527,-0.138526,1.69094
0.92,-0.733484,-0.13827,1.68687
0.921,-0.73344,-0.138013,1.6828
0.922,-0.733395,-0.137757,1.67873
0.923,-0.733348,-0.1375,1.67467
0.924,-0.7333,-0.137244,1.67061
0.925,-0.73325,-0.136987,1.66656
0.926,-0.7332,-0.13673,1.66251
0.927,-0.733147,-0.136473,1.65846
0.928,-0.733094,-0.136216,1.65441
0.929,-0.733038,-0.135958,1.65037
0.93,-0.732982,-0.135701,1.64633
0.931,-0.732924,-0.135443,1.64229
0.932,-0.732865,-0.135185,1.63826
0.933,-0.732804,-0.134927,1.63423
0.934,-0.732742,-0.134669,1.63021
0.935,-0.732679,-0.134411,1.62618
0.936,-0.732614,-0.134153,1.62216
0.937,-0.732548,-0.133894,1.61815
0.938,-0.732481,-0.133636,1.61413
0.939,-0.732412,-0.133377,1.61013
0.94,-0.732342,-0.133118,1.60612
0.941,-0.73227,-0.132859,1.60212
0.942,-0.732197,-0.1326,1.59812
0.943,-0.732123,-0.132341,1.59412
0.944,-0.732048,-0.132082,1.59013
0.945,-0.731971,-0.131823,1.58615
0.946,-0.731893,-0.131563,1.58216
0.947,-0.731813,-0.131304,1.57818
0.948,-0.731733,-0.131044,1.5742
0.949,-0.73165,-0.130785,1.57023
0.95,-0.731567,-0.130525,1.56626
0.951,-0.731482,-0.130265,1.5623
0.952,-0.731396,-0.130005,1.55833
0.953,-0.731309,-0.129745,1.55437
0.954,-0.73122,-0.129485,1.55042
0.955,-0.73113,-0.129225,1.54647
0.956,-0.731039,-0.128965,1.54252
0.957,-0.730946,-0.128705,1.53858
0.958,-0.730853,-0.128445,1.53464
0.959,-0.730757,-0.128184,1.5307
0.96,-0.730661,-0.127924,1.52677
0.961,-0.730563,-0.127664,1.52284
0.962,-0.730464,-0.127403,1.51892
0.963,-0.730364,-0.127143,1.515
0.964,-0.730263,-0.126882,1.51108
0.965,-0.73016,-0.126622,1.50717
0.966,-0.730056,-0.126361,1.50326
0.967,-0.729951,-0.1261,1.49936
0.968,-0.729844,-0.12584,1.49546
0.969,-0.729736,-0.125579,1.49156
0.97,-0.729627,-0.125318,1.48767
0.971,-0.729517,-0.125057,1.48378
0.972,-0.729406,-0.124797,1.4799
0.973,-0.729293,-0.124536,1.47602
0.974,-0.729179,-0.124275,1.47214
0.975,-0.729064,-0.124014,1.46827
0.976,-0.728947,-0.123753,1.4644
0.977,-0.72883,-0.123493,1.46054
0.978,-0.728711,-0.123232,1.45668
0.979,-0.728591,-0.122971,1.45283
0.98,-0.72847,-0.12271,1.44898
0.981,-0.728347,-0.122449,1.44513
0.982,-0.728223,-0.122188,1.44129
0.983,-0.728098,-0.121927,1.43745
0.984,-0.727972,-0.121667,1.43361
0.985,-0.727845,-0.121406,1.42979
0.986,-0.727717,-0.121145,1.42596
0.987,-0.727587,-0.120884,1.42214
0.988,-0.727456,-0.120623,1.41832
0.989,-0.727324,-0.120363,1.41451
0.99,-0.727191,-0.120102,1.4107
0.991,-0.727056,-0.119841,1.4069
0.992,-0.726921,-0.11958,1.4031
0.993,-0.726784,-0.11932,1.3993
0.994,-0.726646,-0.119059,1.39551
0.995,-0.726507,-0.118799,1.39173
0.996,-0.726367,-0.118538,1.38794
0.997,-0.726225,-0.118278,1.38417
0.998,-0.726083,-0.118017,1.38039
0.999,-0.725939,-0.117757,1.37662
1,-0.725794,-0.117496,1.37286
1.001,-0.725648,-0.117236,1.3691
1.002,-0.725501,-0.116976,1.36535
1.003,-0.725353,-0.116715,1.36159
1.004,-0.725204,-0.116455,1.35785
1.005,-0.725053,-0.116195,1.35411
1.006,-0.724901,-0.115935,1.35037
1.007,-0.724749,-0.115675,1.34664
1.008,-0.724595,-0.115415,1.34291
1.009,-0.72444,-0.115155,1.33918
1.01,-0.724283,-0.114895,1.33547
1.011,-0.724126,-0.114636,1.33175
1.012,-0.723968,-0.114376,1.32804
1.013,-0.723808,-0.114116,1.32434
1.014,-0.723648,-0.113857,1.32064
1.015,-0.723486,-0.113597,1.31694
1.016,-0.723323,-0.113338,1.31325
1.017,-0.72316,-0.113079,1.30956
1.018,-0.722995,-0.11282,1.30588
1.019,-0.722829,-0.11256,1.3022
1.02,-0.722661,-0.112301,1.29853
1.021,-0.722493,-0.112042,1.29486
1.022,-0.722324,-0.111784,1.2912
1.023,-0.722154,-0.111525,1.28754
1.024,-0.721982,-0.111266,1.28389
1.025,-0.72181,-0.111008,1.28024
1.026,-0.721636,-0.110749,1.27659
1.027,-0.721462,-0.110491,1.27295
1.028,-0.721286,-0.110232,1.26932
1.029,-0.721109,-0.109974,1.26569
1.03,-0.720932,-0.109716,1.26206
1.031,-0.720753,-0.109458,1.25844
1.032,-0.720573,-0.1092,1.25482
1.033,-0.720392,-0.108943,1.25121
1.034,-0.72021,-0.108685,1.24761
1.035,-0.720027,-0.108427,1.24401
1.036,-0.719843,-0.10817,1.24041
1.037,-0.719658,-0.107913,1.23682
1.038,-0.719472,-0.107656,1.23323
1.039,-0.719285,-0.107399,1.22965
1.04,-0.719097,-0.107142,1.22607
1.041,-0.718908,-0.106885,1.2225
1.042,-0.718717,-0.106628,1.21893
1.043,-0.718526,-0.106372,1.21537
1.044,-0.718334,-0.106115,1.21181
1.045,-0.718141,-0.105859,1.20826
1.046,-0.717947,-0.105603,1.20471
1.047,-0.717752,-0.105347,1.20116
1.048,-0.717556,-0.105091,1.19763
1.049,-0.717358,-0.104835,1.19409
1.05,-0.71716,-0.10458,1.19056
1.051,-0.716961,-0.104324,1.18704
1.052,-0.716761,-0.104069,1.18352
1.053,-0.71656,-0.103814,1.18001
1.054,-0.716358,-0.103559,1.1765
1.055,-0.716155,-0.103304,1.17299
1.056,-0.715951,-0.103049,1.1695
1.057,-0.715746,-0.102795,1.166
1.058,-0.71554,-0.10254,1.16251
1.059,-0.715333,-0.102286,1.15903
1.06,-0.715125,-0.102032,1.15555
1.061,-0.714916,-0.101778,1.15208
1.062,-0.714706,-0.101524,1.14861
1.063,-0.714496,-0.101271,1.14514
1.064,-0.714284,-0.101017,1.14168
1.065,-0.714071,-0.100764,1.13823
1.066,-0.713858,-0.100511,1.13478
1.067,-0.713643,-0.100258,1.13134
1.068,-0.713428,-0.100005,1.1279
1.069,-0.713211,-0.0997523,1.12446
1.07,-0.712994,-0.0994999,1.12103
1.071,-0.712776,-0.0992476,1.11761
1.072,-0.712557,-0.0989955,1.11419
1.073,-0.712337,-0.0987436,1.11078
1.074,-0.712116,-0.0984918,1.10737
1.075,-0.711894,-0.0982402,1.10396
1.076,-0.711671,-0.0979888,1.10057
1.077,-0.711447,-0.0977376,1.09717
1.078,-0.711222,-0.0974866,1.09378
1.079,-0.710997,-0.0972357,1.0904
1.08,-0.71077,-0.0969851,1.08702
1.081,-0.710543,-0.0967346,1.08365
1.082,-0.710315,-0.0964843,1.08028
1.083,-0.710086,-0.0962342,1.07692
1.084,-0.709856,-0.0959843,1.07356
1.085,-0.709625,-0.0957346,1.0702
1.086,-0.709393,-0.095485,1.06686
1.087,-0.70916,-0.0952357,1.06351
1.088,-0.708927,-0.0949866,1.06018
1.089,-0.708692,-0.0947376,1.05684
1.09,-0.708457,-0.0944889,1.05352
1.091,-0.708221,-0.0942403,1.05019
1.092,-0.707984,-0.093992,1.04688
1.093,-0.707746,-0.0937438,1.04356
1.094,-0.707507,-0.0934959,1.04026
1.095,-0.707267,-0.0932482,1.03696
1.096,-0.707027,-0.0930006,1.03366
1.097,-0.706786,-0.0927533,1.03037
1.098,-0.706543,-0.0925062,1.02708
1.099,-0.7063,-0.0922593,1.0238
1.1,-0.706057,-0.0920126,1.02052
1.101,-0.705812,-0.0917661,1.01725
1.102,-0.705566,-0.0915198,1.01399
1.103,-0.70532,-0.0912737,1.01072
1.104,-0.705073,-0.0910279,1.00747
1.105,-0.704825,-0.0907823,1.00422
1.106,-0.704576,-0.0905369,1.00097
1.107,-0.704326,-0.0902917,0.997732
1.108,-0.704075,-0.0900467,0.994497
1.109,-0.703824,-0.0898019,0.991267
1.11,-0.703572,-0.0895574,0.988043
1.111,-0.703319,-0.0893131,0.984823
1.112,-0.703065,-0.089069,0.981608
1.113,-0.702811,-0.0888251,0.978399
1.114,-0.702555,-0.0885815,0.975195
1.115,-0.702299,-0.0883381,0.971996
1.116,-0.702042,-0.0880949,0.968802
1.117,-0.701784,-0.0878519,0.965614
1.118,-0.701526,-0.0876092,0.96243
1.119,-0.701266,-0.0873667,0.959252
1.12,-0.701006,-0.0871244,0.956079
1.121,-0.700745,-0.0868824,0.952911
1.122,-0.700483,-0.0866406,0.949748
1.123,-0.700221,-0.0863991,0.946591
1.124,-0.699957,-0.0861577,0.943439
1.125,-0.699693,-0.0859166,0.940291
1.126,-0.699428,-0.0856758,0.937149
1.127,-0.699163,-0.0854352,0.934013
1.128,-0.698896,-0.0851948,0.930881
1.129,-0.698629,-0.0849547,0.927755
1.13,-0.698361,-0.0847148,0.924633
1.131,-0.698093,-0.0844752,0.921517
1.132,-0.697823,-0.0842357,0.918407
1.133,-0.697553,-0.0839966,0.915301
1.134,-0.697282,-0.0837577,0.9122
1.135,-0.69701,-0.083519,0.909105
1.136,-0.696738,-0.0832806,0.906015
1.137,-0.696465,-0.0830424,0.90293
1.138,-0.696191,-0.0828045,0.89985
1.139,-0.695916,-0.0825668,0.896776
1.14,-0.695641,-0.0823294,0.893707
1.141,-0.695364,-0.0820922,0.890642
1.142,-0.695088,-0.0818553,0.887584
1.143,-0.69481,-0.0816187,0.88453
1.144,-0.694532,-0.0813822,0.881481
1.145,-0.694253,-0.0811461,0.878438
1.146,-0.693973,-0.0809102,0.8754
1.147,-0.693692,-0.0806746,0.872367
1.148,-0.693411,-0.0804392,0.869339
1.149,-0.693129,-0.080204,0.866316
1.15,-0.692847,-0.0799692,0.863299
1.151,-0.692563,-0.0797346,0.860287
1.152,-0.692279,-0.0795002,0.85728
1.153,-0.691994,-0.0792661,0.854278
1.154,-0.691709,-0.0790323,0.851281
1.155,-0.691423,-0.0787988,0.84829
1.156,-0.691136,-0.0785655,0.845304
1.157,-0.690848,-0.0783324,0.842323
1.158,-0.69056,-0.0780997,0.839347
1.159,-0.690271,-0.0778672,0.836376
1.16,-0.689982,-0.0776349,0.833411
1.161,-0.689691,-0.077403,0.83045
1.162,-0.6894,-0.0771713,0.827495
1.163,-0.689109,-0.0769399,0.824545
1.164,-0.688816,-0.0767087,0.8216
1.165,-0.688523,-0.0764778,0.818661
1.166,-0.68823,-0.0762472,0.815726
1.167,-0.687936,-0.0760168,0.812797
1.168,-0.687641,-0.0757868,0.809873
1.169,-0.687345,-0.075557,0.806954
1.17,-0.687049,-0.0753275,0.804041
1.171,-0.686752,-0.0750982,0.801132
1.172,-0.686454,-0.0748692,0.798229
1.173,-0.686156,-0.0746405,0.795331
1.174,-0.685857,-0.0744121,0.792438
1.175,-0.685557,-0.074184,0.78955
1.176,-0.685257,-0.0739561,0.786667
1.177,-0.684956,-0.0737285,0.78379
1.178,-0.684655,-0.0735012,0.780917
1.179,-0.684352,-0.0732742,0.77805
1.18,-0.68405,-0.0730474,0.775188
1.181,-0.683746,-0.072821,0.772331
1.182,-0.683442,-0.0725948,0.76948
1.183,-0.683138,-0.0723689,0.766633
1.184,-0.682832,-0.0721432,0.763792
1.185,-0.682526,-0.0719179,0.760956
1.186,-0.68222,-0.0716928,0.758125
1.187,-0.681913,-0.0714681,0.755299
1.188,-0.681605,-0.0712436,0.752478
1.189,-0.681296,-0.0710194,0.749662
1.19,-0.680987,-0.0707955,0.746852
1.191,-0.680678,-0.0705719,0.744047
1.192,-0.680368,-0.0703485,0.741246
1.193,-0.680057,-0.0701255,0.738451
1.194,-0.679745,-0.0699027,0.735662
1.195,-0.679433,-0.0696802,0.732877
1.196,-0.679121,-0.069458,0.730097
1.197,-0.678807,-0.0692361,0.727323
1.198,-0.678494,-0.0690145,0.724553
1.199,-0.678179,-0.0687932,0.721789
1.2,-0.677864,-0.0685722,0.71903
1.201,-0.677549,-0.0683515,0.716276
1.202,-0.677232,-0.068131,0.713527
1.203,-0.676916,-0.0679109,0.710783
1.204,-0.676598,-0.0676911,0.708045
1.205,-0.676281,-0.0674715,0.705311
1.206,-0.675962,-0.0672522,0.702583
1.207,-0.675643,-0.0670333,0.699859
1.208,-0.675323,-0.0668146,0.697141
1.209,-0.675003,-0.0665962,0.694428
1.21,-0.674682,-0.0663781,0.69172
1.211,-0.674361,-0.0661604,0.689017
1.212,-0.674039,-0.0659429,0.686319
1.213,-0.673717,-0.0657257,0.683627
1.214,-0.673394,-0.0655088,0.680939
1.215,-0.67307,-0.0652922,0.678256
1.216,-0.672746,-0.0650759,0.675579
1.217,-0.672422,-0.0648599,0.672906
1.218,-0.672096,-0.0646442,0.670239
1.219,-0.671771,-0.0644288,0.667577
1.22,-0.671444,-0.0642137,0.66492
1.221,-0.671118,-0.0639989,0.662268
1.222,-0.67079,-0.0637844,0.659621
1.223,-0.670462,-0.0635703,0.656979
1.224,-0.670134,-0.0633564,0.654342
1.225,-0.669805,-0.0631428,0.65171
1.226,-0.669475,-0.0629295,0.649083
1.227,-0.669145,-0.0627165,0.646461
1.228,-0.668815,-0.0625038,0.643844
1.229,-0.668484,-0.0622915,0.641233
1.23,-0.668152,-0.0620794,0.638626
1.231,-0.66782,-0.0618676,0.636025
1.232,-0.667488,-0.0616562,0.633428
1.233,-0.667154,-0.061445,0.630836
1.234,-0.666821,-0.0612342,0.62825
1.235,-0.666487,-0.0610237,0.625668
1.236,-0.666152,-0.0608134,0.623092
1.237,-0.665817,-0.0606035,0.62052
1.238,-0.665481,-0.0603939,0.617954
1.239,-0.665145,-0.0601846,0.615393
1.24,-0.664808,-0.0599756,0.612836
1.241,-0.664471,-0.0597669,0.610285
1.242,-0.664134,-0.0595585,0.607738
1.243,-0.663795,-0.0593504,0.605197
1.244,-0.663457,-0.0591426,0.602661
1.245,-0.663118,-0.0589352,0.600129
1.246,-0.662778,-0.058728,0.597603
1.247,-0.662438,-0.0585212,0.595081
1.248,-0.662097,-0.0583146,0.592565
1.249,-0.661756,-0.0581084,0.590053
1.25,-0.661415,-0.0579025,0.587547
1.251,-0.661073,-0.0576969,0.585045
1.252,-0.66073,-0.0574916,0.582548
1.253,-0.660387,-0.0572866,0.580057
1.254,-0.660044,-0.0570819,0.57757
1.255,-0.6597,-0.0568776,0.575088
1.256,-0.659356,-0.0566735,0.572611
1.257,-0.659011,-0.0564698,0.57014
1.258,-0.658666,-0.0562664,0.567673
1.259,-0.65832,-0.0560633,0.565211
1.26,-0.657974,-0.0558605,0.562754
1.261,-0.657627,-0.055658,0.560301
1.262,-0.65728,-0.0554558,0.557854
1.263,-0.656932,-0.055254,0.555412
1.264,-0.656584,-0.0550524,0.552975
1.265,-0.656236,-0.0548512,0.550542
1.266,-0.655887,-0.0546503,0.548115
1.267,-0.655538,-0.0544497,0.545692
1.268,-0.655188,-0.0542494,0.543274
1.269,-0.654838,-0.0540495,0.540861
1.27,-0.654487,-0.0538498,0.538453
1.271,-0.654136,-0.0536505,0.53605
1.272,-0.653784,-0.0534514,0.533652
1.273,-0.653432,-0.0532527,0.531259
1.274,-0.65308,-0.0530543,0.528871
1.275,-0.652727,-0.0528563,0.526487
1.276,-0.652374,-0.0526585,0.524108
1.277,-0.65202,-0.0524611,0.521734
1.278,-0.651666,-0.0522639,0.519365
1.279,-0.651312,-0.0520671,0.517001
1.28,-0.650957,-0.0518706,0.514642
1.281,-0.650602,-0.0516745,0.512288
1.282,-0.650246,-0.0514786,0.509938
1.283,-0.64989,-0.0512831,0.507593
1.284,-0.649533,-0.0510878,0.505254
1.285,-0.649176,-0.0508929,0.502918
1.286,-0.648819,-0.0506983,0.500588
1.287,-0.648461,-0.0505041,0.498263
1.288,-0.648103,-0.0503101,0.495942
1.289,-0.647745,-0.0501165,0.493626
1.29,-0.647386,-0.0499231,0.491315
1.291,-0.647026,-0.0497301,0.489009
1.292,-0.646667,-0.0495375,0.486708
1.293,-0.646306,-0.0493451,0.484411
1.294,-0.645946,-0.049153,0.482119
1.295,-0.645585,-0.0489613,0.479832
1.296,-0.645224,-0.0487699,0.47755
1.297,-0.644862,-0.0485788,0.475273
1.298,-0.6445,-0.048388,0.473
1.299,-0.644138,-0.0481976,0.470732
1.3,-0.643775,-0.0480075,0.468469
1.301,-0.643412,-0.0478176,0.46621
1.302,-0.643048,-0.0476281,0.463957
1.303,-0.642684,-0.047439,0.461708
1.304,-0.64232,-0.0472501,0.459463
1.305,-0.641955,-0.0470616,0.457224
1.306,-0.64159,-0.0468734,0.454989
1.307,-0.641225,-0.0466855,0.452759
1.308,-0.640859,-0.0464979,0.450534
1.309,-0.640493,-0.0463106,0.448313
1.31,-0.640126,-0.0461237,0.446098
1.311,-0.63976,-0.0459371,0.443886
1.312,-0.639392,-0.0457508,0.44168
1.313,-0.639025,-0.0455648,0.439478
